"","product_id","vendor_id","device_id","sale_month","sales_item_count","sales_amount","capacity","price","X","vendor_product_id","description"
"117788","31:00",2039,25713,"2015-05",21,31.5,783,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117789","31:00",2039,25670,"2014-01",138,172.5,3480,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117790","31:00",2039,38479,"2015-03",0,0,812,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117791","31:00",2039,26015,"2015-02",2,3,812,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117792","31:00",2039,26015,"2015-03",0,0,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117793","31:00",2039,26015,"2015-04",0,0,870,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117794","31:00",2039,26015,"2015-05",0,0,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117795","31:00",2039,25981,"2014-01",86,116.1,1740,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"117796","31:00",2039,25981,"2014-02",56,75.6,1624,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"117797","31:00",2039,38305,"2014-06",12,18,1824,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117798","31:00",2039,38305,"2014-07",30,45,2976,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117799","31:00",2039,38305,"2014-08",17,25.5,2976,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117800","31:00",2039,38305,"2014-09",13,19.5,2016,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117801","31:00",2039,38305,"2014-10",21,31.5,1728,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117802","31:00",2039,38208,"2014-10",13,16.25,1023,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117803","31:00",2039,38208,"2014-11",10,12.5,990,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117804","31:00",2039,38208,"2014-12",8,10,693,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117805","31:00",2039,39870,"2014-01",44,66,1624,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117806","31:00",2039,38355,"2015-12",40,62.25,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117807","31:00",2039,25676,"2014-10",25,37.5,2880,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117808","31:00",2039,25676,"2014-11",23,34.5,5040,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117809","31:00",2039,25676,"2014-12",16,24,3240,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117810","31:00",2039,25533,"2014-06",15,22.5,551,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117811","31:00",2039,26109,"2015-10",4,6,1767,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117812","31:00",2039,26109,"2015-11",3,4.5,1368,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117813","31:00",2039,26089,"2015-03",20,25,522,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117814","31:00",2039,26089,"2015-04",6,7.5,540,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117815","31:00",2039,38093,"2014-03",8,12,1102,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117816","31:00",2039,38093,"2014-04",1,1.5,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117817","31:00",2039,26089,"2015-07",5,6.25,558,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117818","31:00",2039,38093,"2014-06",0,0,551,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117819","31:00",2039,25983,"2014-09",0,0,456,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117820","31:00",2039,25983,"2014-10",24,30,1026,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117821","31:00",2039,38093,"2014-09",0,0,609,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117822","31:00",2039,38093,"2014-10",0,0,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117823","31:00",2039,25685,"2015-01",32,48,10962,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117824","31:00",2039,25685,"2015-02",32,48,9828,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117825","31:00",2039,38215,"2015-11",0,0,660,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117826","31:00",2039,25481,"2014-02",8,12,1008,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117827","31:00",2039,26019,"2015-04",113,169.5,3900,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117828","31:00",2039,26056,"2014-12",5,6.75,798,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"117829","31:00",2039,25481,"2014-05",3,4.5,558,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117830","31:00",2039,23246,"2015-04",4,5.4,870,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"117831","31:00",2039,23246,"2015-02",4,5.4,812,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"117832","31:00",2039,25668,"2014-05",27,40.5,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117833","31:00",2039,25668,"2014-06",11,16.5,551,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117834","31:00",2039,25668,"2014-07",23,34.5,745,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117835","31:00",2039,23361,"2014-04",85,106.25,8120,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117836","31:00",2039,26015,"2015-07",0,0,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117837","31:00",2039,25981,"2014-03",64,86.4,1102,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"117838","31:00",2039,38489,"2015-10",29,50.75,3600,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117839","31:00",2039,38489,"2015-11",26,45.5,3780,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117840","31:00",2039,38392,"2014-10",5,7.5,1218,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117841","31:00",2039,38392,"2014-12",4,6,580,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117842","31:00",2039,38287,"2015-10",10,15,2976,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117843","31:00",2039,38287,"2015-11",7,10.5,1632,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117844","31:00",2039,25505,"2014-01",14,17.5,1740,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117845","31:00",2039,26040,"2014-10",32,56,6804,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117846","31:00",2039,26040,"2014-11",36,63,11340,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117847","31:00",2039,25673,"2015-03",12,18,2400,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117848","31:00",2039,38392,"2015-06",8,12,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117849","31:00",2039,38519,"2014-01",48,84,6500,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117850","31:00",2039,38383,"2015-12",0,0,558,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117851","31:00",2039,38160,"2015-04",120,132,3900,1.1,24,"2039:31:00","Coke Diet 20oz Bottle"
"117852","31:00",2039,38201,"2015-03",67,67,1176,1,24,"2039:31:00","Coke Diet 20oz Bottle"
"117853","31:00",2039,38483,"2014-10",49,49,2700,1,24,"2039:31:00","Coke Diet 20oz Bottle"
"117854","31:00",2039,38453,"2014-02",44,66,4416,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117855","31:00",2039,25928,"2014-01",52,78,2400,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117856","31:00",2039,38244,"2014-06",10,15,578,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117857","31:00",2039,38453,"2014-04",44,66,2784,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117858","31:00",2039,38211,"2014-02",0,0,1232,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117859","31:00",2039,26017,"2015-04",0,0,870,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117860","31:00",2039,26017,"2015-05",0,0,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117861","31:00",2039,26017,"2015-06",0,0,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117862","31:00",2039,25527,"2015-05",9,13.5,696,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117863","31:00",2039,25527,"2015-06",17,25.5,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117864","31:00",2039,25527,"2015-07",13,19.5,783,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117865","31:00",2039,38489,"2014-09",31,46.5,609,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117866","31:00",2039,38489,"2014-10",51,76.5,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117867","31:00",2039,38291,"2014-03",24,24,11552,1,24,"2039:31:00","Coke Diet 20oz Bottle"
"117868","31:00",2039,38291,"2014-04",5,5,7600,1,24,"2039:31:00","Coke Diet 20oz Bottle"
"117869","31:00",2039,38291,"2014-05",4,4,9424,1,24,"2039:31:00","Coke Diet 20oz Bottle"
"117870","31:00",2039,38489,"2015-02",81,121.5,812,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117871","31:00",2039,25668,"2014-04",17,25.5,754,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117872","31:00",2039,38153,"2014-03",0,0,1102,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117873","31:00",2039,38346,"2015-07",151,226.5,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117874","31:00",2039,38122,"2014-03",14,21,1102,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117875","31:00",2039,25668,"2014-08",19,28.5,558,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117876","31:00",2039,25889,"2014-01",6,9,1624,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117877","31:00",2039,26015,"2015-08",0,0,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117878","31:00",2039,38344,"2015-12",1,1.75,29,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117879","31:00",2039,38355,"2015-04",44,66,870,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117880","31:00",2039,38489,"2015-12",62,108.5,5580,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117881","31:00",2039,38476,"2015-05",54,94.5,1044,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117882","31:00",2039,25781,"2014-07",20,30,1023,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117883","31:00",2039,25691,"2015-03",11,16.5,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117884","31:00",2039,25680,"2015-04",10,15,870,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117885","31:00",2039,23315,"2014-01",24,36,1740,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117886","31:00",2039,23315,"2014-02",16,24,1624,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117887","31:00",2039,23315,"2014-03",18,27,1102,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117888","31:00",2039,26024,"2015-10",19,28.5,4030,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117889","31:00",2039,26024,"2015-11",16,24,3120,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117890","31:00",2039,26103,"2014-07",9,13.25,899,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117891","31:00",2039,25691,"2015-11",12,18,638,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117892","31:00",2039,26103,"2015-02",6,9,725,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117893","31:00",2039,26103,"2014-10",3,4.5,1276,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117894","31:00",2039,38346,"2014-02",226,339,1624,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117895","31:00",2039,38346,"2014-03",126,189,1102,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117896","31:00",2039,38346,"2014-04",109,163.5,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117897","31:00",2039,38403,"2014-06",36,45,836,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117898","31:00",2039,26103,"2015-04",26,39,870,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117899","31:00",2039,26103,"2015-05",6,9,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117900","31:00",2039,38344,"2014-04",13,22.75,2538,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117901","31:00",2039,38344,"2014-05",13,22.75,2914,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117902","31:00",2039,38403,"2014-11",34,42.5,1320,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117903","31:00",2039,38403,"2014-12",23,28.75,880,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117904","31:00",2039,38344,"2014-08",17,29.75,2914,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117905","31:00",2039,38344,"2014-09",22,38.5,1974,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117906","31:00",2039,26015,"2014-09",2,3,609,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117907","31:00",2039,26015,"2014-10",0,0,1218,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117908","31:00",2039,26015,"2014-11",1,1.5,870,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117909","31:00",2039,26015,"2014-12",0,0,580,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117910","31:00",2039,26015,"2015-01",2,3,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117911","31:00",2039,38153,"2014-01",4,6,1740,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117912","31:00",2039,38205,"2014-02",0,0,1848,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117913","31:00",2039,38211,"2014-12",15,18.75,462,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117914","31:00",2039,38211,"2015-01",8,10,616,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117915","31:00",2039,38122,"2014-04",20,30,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117916","31:00",2039,38122,"2014-05",9,13.5,783,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117917","31:00",2039,25680,"2014-08",7,10.5,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117918","31:00",2039,25680,"2014-09",18,27,609,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117919","31:00",2039,25680,"2014-10",18,27,1276,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117920","31:00",2039,38355,"2015-05",42,63,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117921","31:00",2039,38355,"2015-06",40,60,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117922","31:00",2039,38355,"2015-07",70,105,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117923","31:00",2039,38355,"2015-08",52,78,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117924","31:00",2039,38355,"2015-09",56,84,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117925","31:00",2039,38355,"2015-10",63,94.5,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117926","31:00",2039,38355,"2015-11",35,52.5,696,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117927","31:00",2039,25676,"2014-09",45,67.5,3600,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117928","31:00",2039,23361,"2015-04",110,137.5,8400,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117929","31:00",2039,23361,"2015-05",80,100,8400,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117930","31:00",2039,25533,"2014-09",10,15,609,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117931","31:00",2039,25533,"2014-05",43,64.5,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117932","31:00",2039,25809,"2014-01",0,0,1740,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117933","31:00",2039,25809,"2014-02",0,0,1624,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117934","31:00",2039,26124,"2014-05",119,178.5,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117935","31:00",2039,26019,"2014-04",67,83.75,3770,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117936","31:00",2039,26089,"2015-05",2,2.5,558,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117937","31:00",2039,26089,"2015-06",4,5,504,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117938","31:00",2039,26019,"2014-07",79,110.5,4030,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117939","31:00",2039,26089,"2015-08",6,7.5,558,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117940","31:00",2039,25685,"2014-09",31,46.5,7182,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117941","31:00",2039,25685,"2014-10",21,31.5,6804,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117942","31:00",2039,25983,"2014-11",31,38.75,1653,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117943","31:00",2039,25809,"2015-02",1,1.5,812,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117944","31:00",2039,26089,"2015-11",5,6.25,432,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117945","31:00",2039,38215,"2015-10",0,0,870,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117946","31:00",2039,26056,"2014-08",8,10.8,1653,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"117947","31:00",2039,25481,"2014-01",8,12,756,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117948","31:00",2039,26019,"2015-03",102,153,3770,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117949","31:00",2039,26056,"2014-11",12,16.2,1710,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"117950","31:00",2039,26056,"2015-02",12,16.2,1596,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"117951","31:00",2039,26056,"2015-01",0,0,1653,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"117952","31:00",2039,38211,"2014-11",8,10,572,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117953","31:00",2039,38479,"2015-02",0,0,812,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117954","31:00",2039,26088,"2015-06",88,118.8,957,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"117955","31:00",2039,38211,"2015-02",12,15,594,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117956","31:00",2039,23319,"2015-08",0,0,3380,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117957","31:00",2039,26089,"2014-01",40,50,1080,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117958","31:00",2039,26089,"2014-02",26,32.5,1008,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117959","31:00",2039,38118,"2014-08",1,0.5,1344,0.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117960","31:00",2039,25889,"2014-03",10,15,1102,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117961","31:00",2039,25889,"2014-04",10,15,783,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117962","31:00",2039,38392,"2014-11",3,4.5,870,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117963","31:00",2039,38097,"2014-01",30,45,5760,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117964","31:00",2039,38392,"2015-01",1,1.5,812,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117965","31:00",2039,38392,"2015-02",0,0,812,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117966","31:00",2039,26040,"2014-09",49,85.75,7182,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117967","31:00",2039,26079,"2014-12",0,0,96,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117968","31:00",2039,25673,"2015-02",6,9,2496,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117969","31:00",2039,38392,"2015-05",4,6,870,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117970","31:00",2039,38392,"2015-07",4,6,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117971","31:00",2039,25673,"2015-04",10,15,2880,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117972","31:00",2039,38502,"2014-02",120,180,6240,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117973","31:00",2039,38160,"2015-05",103,113.3,3510,1.1,24,"2039:31:00","Coke Diet 20oz Bottle"
"117974","31:00",2039,38502,"2014-04",74,111,3770,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117975","31:00",2039,26040,"2015-08",58,101.5,11718,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117976","31:00",2039,38453,"2014-03",48,72,2880,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117977","31:00",2039,26040,"2015-10",72,126,11718,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117978","31:00",2039,38211,"2014-01",0,0,1320,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117979","31:00",2039,26040,"2015-11",19,33.25,5670,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117980","31:00",2039,26040,"2015-12",10,17.5,6804,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117981","31:00",2039,38502,"2014-12",31,46.5,1690,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117982","31:00",2039,25505,"2015-04",9,11.25,870,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117983","31:00",2039,25505,"2015-05",27,33.75,841,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117984","31:00",2039,38453,"2014-09",39,58.5,2016,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117985","31:00",2039,25505,"2015-07",37,46.25,899,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117986","31:00",2039,25505,"2015-08",22,27.5,841,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117987","31:00",2039,25505,"2015-09",45,56.25,841,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117988","31:00",2039,25505,"2015-10",37,46.25,870,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117989","31:00",2039,25505,"2015-11",26,32.5,667,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117990","31:00",2039,25668,"2014-03",16,24,1160,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117991","31:00",2039,25964,"2014-06",2,3,324,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117992","31:00",2039,25670,"2014-02",140,175,3248,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"117993","31:00",2039,38489,"2015-01",56,84,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117994","31:00",2039,38476,"2014-05",54,94.5,1116,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117995","31:00",2039,26088,"2015-07",64,86.4,1023,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"117996","31:00",2039,38479,"2015-05",0,0,841,1.75,24,"2039:31:00","Coke Diet 20oz Bottle"
"117997","31:00",2039,25964,"2014-11",4,6,540,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117998","31:00",2039,25964,"2014-12",4,6,360,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"117999","31:00",2039,25964,"2015-01",0,0,558,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118000","31:00",2039,38118,"2014-09",0,0,96,0.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118001","31:00",2039,38118,"2014-10",1,0.5,576,0.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118002","31:00",2039,25889,"2014-05",7,10.5,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118003","31:00",2039,25691,"2015-02",7,10.5,754,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118004","31:00",2039,25889,"2014-07",7,10.5,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118005","31:00",2039,26024,"2015-05",26,39,4030,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118006","31:00",2039,26024,"2015-06",21,31.5,3770,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118007","31:00",2039,26024,"2015-07",20,30,4030,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118008","31:00",2039,25691,"2015-07",8,12,696,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118009","31:00",2039,23315,"2014-04",16,24,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118010","31:00",2039,23315,"2014-05",7,10.5,696,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118011","31:00",2039,23315,"2014-06",4,6,551,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118012","31:00",2039,23315,"2014-07",6,9,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118013","31:00",2039,25691,"2015-12",3,4.5,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118014","31:00",2039,38346,"2014-01",228,342,1740,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118015","31:00",2039,38403,"2014-03",22,27.5,1760,1.25,24,"2039:31:00","Coke Diet 20oz Bottle"
"118016","31:00",2039,25520,"2014-04",43,58.05,2688,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"118017","31:00",2039,25520,"2014-05",42,56.7,2880,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"118018","31:00",2039,25520,"2014-06",27,36.45,1824,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"118019","31:00",2039,25520,"2014-07",43,58.05,2784,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"118020","31:00",2039,25520,"2014-08",33,44.55,1824,1.35,24,"2039:31:00","Coke Diet 20oz Bottle"
"118021","31:00",2039,23315,"2015-04",11,16.5,870,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118022","31:00",2039,23315,"2015-05",14,21,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118023","31:00",2039,23315,"2015-06",2,3,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118024","31:00",2039,23315,"2015-07",4,6,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118025","31:00",2039,23315,"2015-08",4,6,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118026","31:00",2039,23315,"2015-09",27,40.5,841,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118027","31:00",2039,23315,"2015-10",14,21,899,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118028","31:00",2039,23315,"2015-11",6,9,696,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118029","31:00",2039,25575,"2014-07",7,10.5,2990,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
"118030","31:00",2039,38346,"2015-04",102,153,870,1.5,24,"2039:31:00","Coke Diet 20oz Bottle"
